penalty,loss,acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
3073.5052795410156,2.316187486687248,0.0973630831643002,27.951324701309204,False,,,1,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-34,1668744814,27.951324701309204,28363,u110286,172.22.196.137,27.951324701309204,0,1,0.004523038864135742
2857.474609375,2.306904668982082,0.10344827586206896,1.7437074184417725,False,,,2,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-35,1668744815,29.695032119750977,28363,u110286,172.22.196.137,29.695032119750977,0,2,0.004523038864135742
2779.6625061035156,2.3054123780790254,0.1075050709939148,1.6601920127868652,False,,,3,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-37,1668744817,31.355224132537842,28363,u110286,172.22.196.137,31.355224132537842,0,3,0.004523038864135742
2704.532516479492,2.305669091052506,0.07910750507099391,1.6033692359924316,False,,,4,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-39,1668744819,32.95859336853027,28363,u110286,172.22.196.137,32.95859336853027,0,4,0.004523038864135742
2744.5123748779297,2.3120361980028132,0.0872210953346856,1.609314203262329,False,,,5,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-40,1668744820,34.5679075717926,28363,u110286,172.22.196.137,34.5679075717926,0,5,0.004523038864135742
2799.7612915039062,2.3103309872184274,0.0872210953346856,1.755673885345459,False,,,6,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-42,1668744822,36.32358145713806,28363,u110286,172.22.196.137,36.32358145713806,0,6,0.004523038864135742
2867.428176879883,2.314010566920344,0.08316430020283976,1.6714179515838623,False,,,7,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-44,1668744824,37.994999408721924,28363,u110286,172.22.196.137,37.994999408721924,0,7,0.004523038864135742
2822.196792602539,2.312087200718042,0.10953346855983773,1.6216528415679932,False,,,8,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-45,1668744825,39.61665225028992,28363,u110286,172.22.196.137,39.61665225028992,0,8,0.004523038864135742
2804.9605712890625,2.3167928812711764,0.08924949290060852,1.587012529373169,False,,,9,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-47,1668744827,41.203664779663086,28363,u110286,172.22.196.137,41.203664779663086,0,9,0.004523038864135742
2819.1878509521484,2.317381609284128,0.0973630831643002,1.6644210815429688,False,,,10,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-49,1668744829,42.868085861206055,28363,u110286,172.22.196.137,42.868085861206055,0,10,0.004523038864135742
2900.0709838867188,2.3241620663455245,0.09127789046653144,1.7218446731567383,False,,,11,4c32a_00000,25fa30523a6d4876928a26c134bec5c5,2022-11-17_23-13-50,1668744830,44.58993053436279,28363,u110286,172.22.196.137,44.58993053436279,0,11,0.004523038864135742
