penalty,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
3073.5052795410156,28.22418475151062,False,,,1,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-34,1668743674,28.22418475151062,43462,u110286,172.22.196.137,28.22418475151062,0,1,0.00435638427734375
2857.474609375,1.7014808654785156,False,,,2,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-35,1668743675,29.925665616989136,43462,u110286,172.22.196.137,29.925665616989136,0,2,0.00435638427734375
2779.6625061035156,1.6811819076538086,False,,,3,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-37,1668743677,31.606847524642944,43462,u110286,172.22.196.137,31.606847524642944,0,3,0.00435638427734375
2704.532516479492,1.6140072345733643,False,,,4,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-39,1668743679,33.22085475921631,43462,u110286,172.22.196.137,33.22085475921631,0,4,0.00435638427734375
2744.5123748779297,1.6775026321411133,False,,,5,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-40,1668743680,34.89835739135742,43462,u110286,172.22.196.137,34.89835739135742,0,5,0.00435638427734375
2799.7612915039062,1.686654806137085,False,,,6,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-42,1668743682,36.58501219749451,43462,u110286,172.22.196.137,36.58501219749451,0,6,0.00435638427734375
2867.428176879883,1.7316396236419678,False,,,7,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-44,1668743684,38.316651821136475,43462,u110286,172.22.196.137,38.316651821136475,0,7,0.00435638427734375
2822.196792602539,1.759354591369629,False,,,8,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-45,1668743685,40.0760064125061,43462,u110286,172.22.196.137,40.0760064125061,0,8,0.00435638427734375
2804.9605712890625,1.638824224472046,False,,,9,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-47,1668743687,41.71483063697815,43462,u110286,172.22.196.137,41.71483063697815,0,9,0.00435638427734375
2819.1878509521484,1.6648445129394531,False,,,10,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-49,1668743689,43.3796751499176,43462,u110286,172.22.196.137,43.3796751499176,0,10,0.00435638427734375
2900.0709838867188,1.6306798458099365,False,,,11,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-50,1668743690,45.01035499572754,43462,u110286,172.22.196.137,45.01035499572754,0,11,0.00435638427734375
2910.290496826172,1.6744096279144287,False,,,12,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-52,1668743692,46.68476462364197,43462,u110286,172.22.196.137,46.68476462364197,0,12,0.00435638427734375
2937.2156677246094,1.5107173919677734,False,,,13,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-54,1668743694,48.19548201560974,43462,u110286,172.22.196.137,48.19548201560974,0,13,0.00435638427734375
2901.8075561523438,1.6031646728515625,False,,,14,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-55,1668743695,49.798646688461304,43462,u110286,172.22.196.137,49.798646688461304,0,14,0.00435638427734375
2936.1092834472656,1.6124391555786133,False,,,15,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-57,1668743697,51.41108584403992,43462,u110286,172.22.196.137,51.41108584403992,0,15,0.00435638427734375
2997.3548583984375,1.599637746810913,False,,,16,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-54-58,1668743698,53.01072359085083,43462,u110286,172.22.196.137,53.01072359085083,0,16,0.00435638427734375
3011.359130859375,1.6423523426055908,False,,,17,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-55-00,1668743700,54.65307593345642,43462,u110286,172.22.196.137,54.65307593345642,0,17,0.00435638427734375
3071.476547241211,1.6956002712249756,False,,,18,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-55-02,1668743702,56.3486762046814,43462,u110286,172.22.196.137,56.3486762046814,0,18,0.00435638427734375
3123.112274169922,1.584362268447876,False,,,19,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-55-03,1668743703,57.93303847312927,43462,u110286,172.22.196.137,57.93303847312927,0,19,0.00435638427734375
3146.5848388671875,1.777024745941162,False,,,20,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-55-05,1668743705,59.710063219070435,43462,u110286,172.22.196.137,59.710063219070435,0,20,0.00435638427734375
3104.7801513671875,1.6520743370056152,False,,,21,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-55-07,1668743707,61.36213755607605,43462,u110286,172.22.196.137,61.36213755607605,0,21,0.00435638427734375
3136.1681518554688,1.6208045482635498,False,,,22,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-55-08,1668743708,62.9829421043396,43462,u110286,172.22.196.137,62.9829421043396,0,22,0.00435638427734375
3144.555877685547,1.6500849723815918,False,,,23,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-55-10,1668743710,64.63302707672119,43462,u110286,172.22.196.137,64.63302707672119,0,23,0.00435638427734375
3186.187957763672,1.6329612731933594,False,,,24,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-55-12,1668743712,66.26598834991455,43462,u110286,172.22.196.137,66.26598834991455,0,24,0.00435638427734375
3169.4629821777344,1.6140601634979248,True,,,25,a34c6_00002,5323cb22e3dd4d80bf15d120fc347ef7,2022-11-17_22-55-13,1668743713,67.88004851341248,43462,u110286,172.22.196.137,67.88004851341248,0,25,0.00435638427734375
