penalty,loss,acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
3073.5052795410156,2.316187486687248,0.0973630831643002,30.480929374694824,False,,,1,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-23,1668744563,30.480929374694824,13357,u110286,172.22.196.137,30.480929374694824,0,1,0.003952741622924805
2857.474609375,2.306904668982082,0.10344827586206896,2.0859572887420654,False,,,2,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-25,1668744565,32.56688666343689,13357,u110286,172.22.196.137,32.56688666343689,0,2,0.003952741622924805
2779.6625061035156,2.3054123780790254,0.1075050709939148,2.0385940074920654,False,,,3,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-27,1668744567,34.605480670928955,13357,u110286,172.22.196.137,34.605480670928955,0,3,0.003952741622924805
2704.532516479492,2.305669091052506,0.07910750507099391,1.9742624759674072,False,,,4,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-29,1668744569,36.57974314689636,13357,u110286,172.22.196.137,36.57974314689636,0,4,0.003952741622924805
2744.5123748779297,2.3120361980028132,0.0872210953346856,2.069139242172241,False,,,5,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-31,1668744571,38.6488823890686,13357,u110286,172.22.196.137,38.6488823890686,0,5,0.003952741622924805
2799.7612915039062,2.3103309872184274,0.0872210953346856,1.8898417949676514,False,,,6,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-33,1668744573,40.538724184036255,13357,u110286,172.22.196.137,40.538724184036255,0,6,0.003952741622924805
2867.428176879883,2.314010566920344,0.08316430020283976,2.0123682022094727,False,,,7,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-35,1668744575,42.55109238624573,13357,u110286,172.22.196.137,42.55109238624573,0,7,0.003952741622924805
2822.196792602539,2.312087200718042,0.10953346855983773,2.0007073879241943,False,,,8,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-37,1668744577,44.55179977416992,13357,u110286,172.22.196.137,44.55179977416992,0,8,0.003952741622924805
2804.9605712890625,2.3167928812711764,0.08924949290060852,1.9614741802215576,False,,,9,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-39,1668744579,46.51327395439148,13357,u110286,172.22.196.137,46.51327395439148,0,9,0.003952741622924805
2819.1878509521484,2.317381609284128,0.0973630831643002,1.9891104698181152,False,,,10,b3f4b_00004,108b171e0bee46609f890c270193f4e8,2022-11-17_23-09-41,1668744581,48.502384424209595,13357,u110286,172.22.196.137,48.502384424209595,0,10,0.003952741622924805
