penalty,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
3073.5052795410156,26.914045572280884,False,,,1,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-30,1668743670,26.914045572280884,43433,u110286,172.22.196.137,26.914045572280884,0,1,0.004303932189941406
2857.474609375,1.5166194438934326,False,,,2,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-32,1668743672,28.430665016174316,43433,u110286,172.22.196.137,28.430665016174316,0,2,0.004303932189941406
2779.6625061035156,1.597508430480957,False,,,3,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-33,1668743673,30.028173446655273,43433,u110286,172.22.196.137,30.028173446655273,0,3,0.004303932189941406
2704.532516479492,1.5689857006072998,False,,,4,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-35,1668743675,31.597159147262573,43433,u110286,172.22.196.137,31.597159147262573,0,4,0.004303932189941406
2744.5123748779297,1.5404205322265625,False,,,5,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-36,1668743676,33.137579679489136,43433,u110286,172.22.196.137,33.137579679489136,0,5,0.004303932189941406
2799.7612915039062,1.5620605945587158,False,,,6,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-38,1668743678,34.69964027404785,43433,u110286,172.22.196.137,34.69964027404785,0,6,0.004303932189941406
2867.428176879883,1.5949978828430176,False,,,7,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-40,1668743680,36.29463815689087,43433,u110286,172.22.196.137,36.29463815689087,0,7,0.004303932189941406
2822.196792602539,1.5430023670196533,False,,,8,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-41,1668743681,37.83764052391052,43433,u110286,172.22.196.137,37.83764052391052,0,8,0.004303932189941406
2804.9605712890625,1.5521008968353271,False,,,9,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-43,1668743683,39.38974142074585,43433,u110286,172.22.196.137,39.38974142074585,0,9,0.004303932189941406
2819.1878509521484,1.7489538192749023,False,,,10,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-44,1668743684,41.13869524002075,43433,u110286,172.22.196.137,41.13869524002075,0,10,0.004303932189941406
2900.0709838867188,1.613478660583496,False,,,11,a34c6_00000,ad05c7ad5ac240a29e7cde3371f5250c,2022-11-17_22-54-46,1668743686,42.75217390060425,43433,u110286,172.22.196.137,42.75217390060425,0,11,0.004303932189941406
