penalty,loss,acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
3073.5052795410156,2.316187486687248,0.0973630831643002,27.981493711471558,False,,,1,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-06-57,1668744417,27.981493711471558,6327,u110286,172.22.196.137,27.981493711471558,0,1,0.005070686340332031
2857.474609375,2.306904668982082,0.10344827586206896,1.6408166885375977,False,,,2,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-06-58,1668744418,29.622310400009155,6327,u110286,172.22.196.137,29.622310400009155,0,2,0.005070686340332031
2779.6625061035156,2.3054123780790254,0.1075050709939148,1.62577486038208,False,,,3,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-00,1668744420,31.248085260391235,6327,u110286,172.22.196.137,31.248085260391235,0,3,0.005070686340332031
2704.532516479492,2.305669091052506,0.07910750507099391,1.6821677684783936,False,,,4,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-02,1668744422,32.93025302886963,6327,u110286,172.22.196.137,32.93025302886963,0,4,0.005070686340332031
2744.5123748779297,2.3120361980028132,0.0872210953346856,1.6026439666748047,False,,,5,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-03,1668744423,34.532896995544434,6327,u110286,172.22.196.137,34.532896995544434,0,5,0.005070686340332031
2799.7612915039062,2.3103309872184274,0.0872210953346856,1.6640849113464355,False,,,6,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-05,1668744425,36.19698190689087,6327,u110286,172.22.196.137,36.19698190689087,0,6,0.005070686340332031
2867.428176879883,2.314010566920344,0.08316430020283976,1.6563856601715088,False,,,7,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-07,1668744427,37.85336756706238,6327,u110286,172.22.196.137,37.85336756706238,0,7,0.005070686340332031
2822.196792602539,2.312087200718042,0.10953346855983773,1.6932997703552246,False,,,8,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-08,1668744428,39.5466673374176,6327,u110286,172.22.196.137,39.5466673374176,0,8,0.005070686340332031
2804.9605712890625,2.3167928812711764,0.08924949290060852,1.6454741954803467,False,,,9,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-10,1668744430,41.19214153289795,6327,u110286,172.22.196.137,41.19214153289795,0,9,0.005070686340332031
2819.1878509521484,2.317381609284128,0.0973630831643002,1.6692314147949219,False,,,10,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-12,1668744432,42.86137294769287,6327,u110286,172.22.196.137,42.86137294769287,0,10,0.005070686340332031
2900.0709838867188,2.3241620663455245,0.09127789046653144,1.6410880088806152,False,,,11,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-13,1668744433,44.502460956573486,6327,u110286,172.22.196.137,44.502460956573486,0,11,0.005070686340332031
2910.290496826172,2.331252036181715,0.09533468559837728,1.6864547729492188,False,,,12,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-15,1668744435,46.188915729522705,6327,u110286,172.22.196.137,46.188915729522705,0,12,0.005070686340332031
2937.2156677246094,2.3248650664973693,0.09330628803245436,1.5979223251342773,False,,,13,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-16,1668744436,47.78683805465698,6327,u110286,172.22.196.137,47.78683805465698,0,13,0.005070686340332031
2901.8075561523438,2.3297534743380597,0.09330628803245436,1.5999205112457275,False,,,14,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-18,1668744438,49.38675856590271,6327,u110286,172.22.196.137,49.38675856590271,0,14,0.005070686340332031
2936.1092834472656,2.3322501603294823,0.0872210953346856,1.7633311748504639,False,,,15,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-20,1668744440,51.150089740753174,6327,u110286,172.22.196.137,51.150089740753174,0,15,0.005070686340332031
2997.3548583984375,2.3379552161234147,0.10141987829614604,1.7270982265472412,False,,,16,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-22,1668744442,52.877187967300415,6327,u110286,172.22.196.137,52.877187967300415,0,16,0.005070686340332031
3011.359130859375,2.339628493326431,0.0872210953346856,1.6748054027557373,False,,,17,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-23,1668744443,54.55199337005615,6327,u110286,172.22.196.137,54.55199337005615,0,17,0.005070686340332031
3071.476547241211,2.3409554092685783,0.09533468559837728,1.7031807899475098,False,,,18,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-25,1668744445,56.25517416000366,6327,u110286,172.22.196.137,56.25517416000366,0,18,0.005070686340332031
3123.112274169922,2.3555044615244527,0.08924949290060852,1.643117904663086,False,,,19,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-27,1668744447,57.89829206466675,6327,u110286,172.22.196.137,57.89829206466675,0,19,0.005070686340332031
3146.5848388671875,2.343715360633742,0.08519269776876268,1.6232731342315674,False,,,20,5e424_00009,bb5ef781798d45178882d3a11ffb709c,2022-11-17_23-07-28,1668744448,59.521565198898315,6327,u110286,172.22.196.137,59.521565198898315,0,20,0.005070686340332031
