penalty,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
10000,27.079776763916016,False,,,1,60022_00008,2860032b7c974d87900908faef86251c,2022-11-17_22-52-40,1668743560,27.079776763916016,39207,u110286,172.22.196.137,27.079776763916016,0,1,0.0033822059631347656
10000,0.41338348388671875,False,,,2,60022_00008,2860032b7c974d87900908faef86251c,2022-11-17_22-52-40,1668743560,27.493160247802734,39207,u110286,172.22.196.137,27.493160247802734,0,2,0.0033822059631347656
10000,0.39943838119506836,False,,,3,60022_00008,2860032b7c974d87900908faef86251c,2022-11-17_22-52-40,1668743560,27.892598628997803,39207,u110286,172.22.196.137,27.892598628997803,0,3,0.0033822059631347656
10000,0.3971128463745117,True,,,4,60022_00008,2860032b7c974d87900908faef86251c,2022-11-17_22-52-41,1668743561,28.289711475372314,39207,u110286,172.22.196.137,28.289711475372314,0,4,0.0033822059631347656
