penalty,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
10000,26.56295108795166,False,,,1,0ac28_00000,5c1ac5e56d0c4dba9e6324b47d32a236,2022-11-17_22-50-14,1668743414,26.56295108795166,35092,u110286,172.22.196.137,26.56295108795166,0,1,0.004710197448730469
