penalty,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
3073.5052795410156,28.306753873825073,False,,,1,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-34,1668743674,28.306753873825073,43473,u110286,172.22.196.137,28.306753873825073,0,1,0.004891633987426758
2857.474609375,1.7960186004638672,False,,,2,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-36,1668743676,30.10277247428894,43473,u110286,172.22.196.137,30.10277247428894,0,2,0.004891633987426758
2779.6625061035156,1.763007640838623,False,,,3,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-37,1668743677,31.865780115127563,43473,u110286,172.22.196.137,31.865780115127563,0,3,0.004891633987426758
2704.532516479492,1.7318286895751953,False,,,4,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-39,1668743679,33.59760880470276,43473,u110286,172.22.196.137,33.59760880470276,0,4,0.004891633987426758
2744.5123748779297,1.7058610916137695,False,,,5,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-41,1668743681,35.30346989631653,43473,u110286,172.22.196.137,35.30346989631653,0,5,0.004891633987426758
2799.7612915039062,1.7222399711608887,False,,,6,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-42,1668743682,37.02570986747742,43473,u110286,172.22.196.137,37.02570986747742,0,6,0.004891633987426758
2867.428176879883,1.7062056064605713,False,,,7,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-44,1668743684,38.73191547393799,43473,u110286,172.22.196.137,38.73191547393799,0,7,0.004891633987426758
2822.196792602539,1.725834846496582,False,,,8,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-46,1668743686,40.45775032043457,43473,u110286,172.22.196.137,40.45775032043457,0,8,0.004891633987426758
2804.9605712890625,1.6801519393920898,False,,,9,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-48,1668743688,42.13790225982666,43473,u110286,172.22.196.137,42.13790225982666,0,9,0.004891633987426758
2819.1878509521484,1.6543920040130615,False,,,10,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-49,1668743689,43.79229426383972,43473,u110286,172.22.196.137,43.79229426383972,0,10,0.004891633987426758
2900.0709838867188,1.70481538772583,False,,,11,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-51,1668743691,45.49710965156555,43473,u110286,172.22.196.137,45.49710965156555,0,11,0.004891633987426758
2910.290496826172,1.7005507946014404,False,,,12,a34c6_00008,e0495982a93f411d873c82757694af9b,2022-11-17_22-54-53,1668743693,47.19766044616699,43473,u110286,172.22.196.137,47.19766044616699,0,12,0.004891633987426758
